null_id	consensus_effect
fixed_PTCHD1_ins27_same_insert_0164	0.033316224975
fixed_PTCHD1_ins27_same_insert_0165	-0.02485740154
fixed_PTCHD1_ins27_same_insert_0166	-0.022196412540000002
fixed_PTCHD1_ins27_same_insert_0167	-0.006876945545
fixed_PTCHD1_ins27_same_insert_0168	0.00215780738
fixed_PTCHD1_ins27_same_insert_0169	-0.025760740025
fixed_PTCHD1_ins27_same_insert_0170	-0.028900027275
fixed_PTCHD1_ins27_same_insert_0171	-0.02115881452
fixed_PTCHD1_ins27_same_insert_0172	0.0014823675250000001
fixed_PTCHD1_ins27_same_insert_0173	0.0067441464
fixed_PTCHD1_ins27_same_insert_0174	-0.01750910252
fixed_PTCHD1_ins27_same_insert_0175	0.003607273125
fixed_PTCHD1_ins27_same_insert_0176	0.0008951425800000001
fixed_PTCHD1_ins27_same_insert_0177	-0.022060751519999998
fixed_PTCHD1_ins27_same_insert_0178	-0.00110566614
fixed_PTCHD1_ins27_same_insert_0179	0.0024675131249999997
fixed_PTCHD1_ins27_same_insert_0180	0.00441706188
fixed_PTCHD1_ins27_same_insert_0181	-0.0055034160599999995
fixed_PTCHD1_ins27_same_insert_0182	0.00066316128
fixed_PTCHD1_ins27_same_insert_0183	0.00721216213
fixed_PTCHD1_ins27_same_insert_0184	-0.027428270275000003
fixed_PTCHD1_ins27_same_insert_0185	0.00146377088
fixed_PTCHD1_ins27_same_insert_0186	0.009922265625
fixed_PTCHD1_ins27_same_insert_0187	-0.03517282052
fixed_PTCHD1_ins27_same_insert_0188	-0.00044503806
fixed_PTCHD1_ins27_same_insert_0189	0.0026876926549999998
fixed_PTCHD1_ins27_same_insert_0190	-0.028394580275
fixed_PTCHD1_ins27_same_insert_0191	-0.01525795452
fixed_PTCHD1_ins27_same_insert_0192	-0.02299535254
fixed_PTCHD1_ins27_same_insert_0193	-0.003087758945
fixed_PTCHD1_ins27_same_insert_0194	-0.03031384954
fixed_PTCHD1_ins27_same_insert_0195	0.00207293038
fixed_PTCHD1_ins27_same_insert_0196	0.004397630624999999
fixed_PTCHD1_ins27_same_insert_0197	0.00013184547000000003
fixed_PTCHD1_ins27_same_insert_0198	-0.026243716775
fixed_PTCHD1_ins27_same_insert_0199	0.002389073325
fixed_PTCHD1_ins27_same_insert_0200	0.008628726460000001
fixed_PTCHD1_ins27_same_insert_0201	-0.003323227025
fixed_PTCHD1_ins27_same_insert_0202	0.001957058925
fixed_PTCHD1_ins27_same_insert_0203	-0.01539862112
fixed_PTCHD1_ins27_same_insert_0204	9.596348e-05
fixed_PTCHD1_ins27_same_insert_0205	-0.019881844519999997
fixed_PTCHD1_ins27_same_insert_0206	0.007464528125000001
fixed_PTCHD1_ins27_same_insert_0207	-0.060409903275
fixed_PTCHD1_ins27_same_insert_0208	-0.004680394944999999
fixed_PTCHD1_ins27_same_insert_0209	0.002164244625
fixed_PTCHD1_ins27_same_insert_0210	0.01526010048
fixed_PTCHD1_ins27_same_insert_0211	-0.006457805675
fixed_PTCHD1_ins27_same_insert_0212	0.007775306625
fixed_PTCHD1_ins27_same_insert_0213	-0.008873105119999999
fixed_PTCHD1_ins27_same_insert_0214	-0.00977289654
fixed_PTCHD1_ins27_same_insert_0215	0.00354957585
fixed_PTCHD1_ins27_same_insert_0216	-0.036537050275
fixed_PTCHD1_ins27_same_insert_0217	-0.004961967445
fixed_PTCHD1_ins27_same_insert_0218	0.002216935125
fixed_PTCHD1_ins27_same_insert_0219	0.00669181348
fixed_PTCHD1_ins27_same_insert_0220	0.00216019158
fixed_PTCHD1_ins27_same_insert_0221	-0.022285580519999997
fixed_PTCHD1_ins27_same_insert_0222	-0.0004563330999999998
fixed_PTCHD1_ins27_same_insert_0223	0.004442811025
fixed_PTCHD1_ins27_same_insert_0224	-0.0035676955
fixed_PTCHD1_ins27_same_insert_0225	0.0031157731799999998
fixed_PTCHD1_ins27_same_insert_0226	-0.000625252675
fixed_PTCHD1_ins27_same_insert_0227	0.007165908800000001
fixed_PTCHD1_ins27_same_insert_0228	-0.021745324519999998
fixed_PTCHD1_ins27_same_insert_0229	-0.0034408569
fixed_PTCHD1_ins27_same_insert_0230	0.00387060648
fixed_PTCHD1_ins27_same_insert_0231	0.00016963482499999998
fixed_PTCHD1_ins27_same_insert_0232	0.00600397588
fixed_PTCHD1_ins27_same_insert_0233	0.0061780214
fixed_PTCHD1_ins27_same_insert_0234	0.00530850888
fixed_PTCHD1_ins27_same_insert_0235	-0.021544217374999997
fixed_PTCHD1_ins27_same_insert_0236	-0.0040787458749999995
fixed_PTCHD1_ins27_same_insert_0237	-0.068409085275
fixed_PTCHD1_ins27_same_insert_0238	0.002299785625
fixed_PTCHD1_ins27_same_insert_0239	0.00166213508
fixed_PTCHD1_ins27_same_insert_0240	0.0030105114800000003
fixed_PTCHD1_ins27_same_insert_0241	-0.02705943554
fixed_PTCHD1_ins27_same_insert_0242	-0.010628223445000001
fixed_PTCHD1_ins27_same_insert_0243	0.00070202351
fixed_PTCHD1_ins27_same_insert_0244	-0.008137702945
fixed_PTCHD1_ins27_same_insert_0245	-0.012417197119999999
fixed_PTCHD1_ins27_same_insert_0246	0.0056092738999999996
fixed_PTCHD1_ins27_same_insert_0247	-0.00012898445499999998
fixed_PTCHD1_ins27_same_insert_0248	0.00785648828
fixed_PTCHD1_ins27_same_insert_0249	0.0063865185000000005
fixed_PTCHD1_ins27_same_insert_0250	-0.014330029119999999
fixed_PTCHD1_ins27_same_insert_0251	0.00874006746
fixed_PTCHD1_ins27_same_insert_0252	-0.031016706519999996
fixed_PTCHD1_ins27_same_insert_0253	-0.0002153217975
fixed_PTCHD1_ins27_same_insert_0254	-0.0838229655
fixed_PTCHD1_ins27_same_insert_0255	-0.0735931415
fixed_PTCHD1_ins27_same_insert_0256	-0.020604252519999998
fixed_PTCHD1_ins27_same_insert_0257	-0.003204226475
fixed_PTCHD1_ins27_same_insert_0258	-0.0264045006
fixed_PTCHD1_ins27_same_insert_0259	0.00088012218
fixed_PTCHD1_ins27_same_insert_0260	0.0014692545250000002
fixed_PTCHD1_ins27_same_insert_0261	0.0055565835
fixed_PTCHD1_ins27_same_insert_0262	-0.02972590954
fixed_PTCHD1_ins27_same_insert_0263	0.00072395802
fixed_PTCHD1_ins27_same_insert_0264	0.00921201748
fixed_PTCHD1_ins27_same_insert_0265	-0.02162587652
fixed_PTCHD1_ins27_same_insert_0266	0.00777101518
fixed_PTCHD1_ins27_same_insert_0267	-0.0014100074749999999
fixed_PTCHD1_ins27_same_insert_0268	-0.023308634275
fixed_PTCHD1_ins27_same_insert_0269	-0.007203459519999999
fixed_PTCHD1_ins27_same_insert_0270	-0.03644573652
fixed_PTCHD1_ins27_same_insert_0271	-0.031079888275000002
fixed_PTCHD1_ins27_same_insert_0272	-0.006240010240000001
fixed_PTCHD1_ins27_same_insert_0273	-0.02413880852
fixed_PTCHD1_ins27_same_insert_0274	0.00140130518
fixed_PTCHD1_ins27_same_insert_0275	-0.0031562745325000004
fixed_PTCHD1_ins27_same_insert_0276	0.0060890914599999995
fixed_PTCHD1_ins27_same_insert_0277	-0.00526678562
fixed_PTCHD1_ins27_same_insert_0278	-0.002780437445
fixed_PTCHD1_ins27_same_insert_0279	0.00925576646
fixed_PTCHD1_ins27_same_insert_0280	0.00685334228
fixed_PTCHD1_ins27_same_insert_0281	0.00104916098
fixed_PTCHD1_ins27_same_insert_0282	0.0018012524
fixed_PTCHD1_ins27_same_insert_0283	-0.0060513019449999995
fixed_PTCHD1_ins27_same_insert_0284	-0.010160804119999998
fixed_PTCHD1_ins27_same_insert_0285	-0.021590352519999998
fixed_PTCHD1_ins27_same_insert_0286	-0.006721257945
fixed_PTCHD1_ins27_same_insert_0287	0.002002835225
fixed_PTCHD1_ins27_same_insert_0288	-0.004993587725
fixed_PTCHD1_ins27_same_insert_0289	-0.006208002425
fixed_PTCHD1_ins27_same_insert_0290	-0.029584050275000003
fixed_PTCHD1_ins27_same_insert_0291	0.0059103965
fixed_PTCHD1_ins27_same_insert_0292	-0.024871945540000003
fixed_PTCHD1_ins27_same_insert_0293	-0.025151133540000002
fixed_PTCHD1_ins27_same_insert_0294	-0.009838462119999999
fixed_PTCHD1_ins27_same_insert_0295	-0.033641934275
fixed_PTCHD1_ins27_same_insert_0296	0.001766324025
fixed_PTCHD1_ins27_same_insert_0297	0.00125682356
fixed_PTCHD1_ins27_same_insert_0298	-0.02960741554
fixed_PTCHD1_ins27_same_insert_0299	0.0007447004300000001
fixed_PTCHD1_ins27_same_insert_0300	-0.00862133455
fixed_PTCHD1_ins27_same_insert_0301	0.0008908510199999999
fixed_PTCHD1_ins27_same_insert_0302	-0.0023276805
fixed_PTCHD1_ins27_same_insert_0303	0.0070610047
fixed_PTCHD1_ins27_same_insert_0304	-0.0359187115
fixed_PTCHD1_ins27_same_insert_0305	-0.02085649952
fixed_PTCHD1_ins27_same_insert_0306	0.00701963906
fixed_PTCHD1_ins27_same_insert_0307	-0.034258960275
fixed_PTCHD1_ins27_same_insert_0308	0.004731535725
fixed_PTCHD1_ins27_same_insert_0309	0.0013240575799999999
fixed_PTCHD1_ins27_same_insert_0310	-0.0057153106075
fixed_PTCHD1_ins27_same_insert_0311	0.0037003755249999997
fixed_PTCHD1_ins27_same_insert_0312	0.002555847125
fixed_PTCHD1_ins27_same_insert_0313	0.00399208068
fixed_PTCHD1_ins27_same_insert_0314	0.01008665548
fixed_PTCHD1_ins27_same_insert_0315	-0.0051094294000000005
fixed_PTCHD1_ins27_same_insert_0316	-0.004922151545
fixed_PTCHD1_ins27_same_insert_0317	0.00541341308
fixed_PTCHD1_ins27_same_insert_0318	0.004158377725
fixed_PTCHD1_ins27_same_insert_0319	0.00446474548
fixed_PTCHD1_ins27_same_insert_0320	0.005599021924999999
fixed_PTCHD1_ins27_same_insert_0321	0.00119650364
fixed_PTCHD1_ins27_same_insert_0322	0.00337040426
fixed_PTCHD1_ins27_same_insert_0323	0.00204527376
fixed_PTCHD1_ins27_same_insert_0324	-0.093233827375
fixed_PTCHD1_ins27_same_insert_0325	0.00166237358
fixed_PTCHD1_ins27_same_insert_0326	-0.016457200119999998
fixed_PTCHD1_ins27_same_insert_0327	-0.023552328275
fixed_PTCHD1_ins27_same_insert_0328	0.00304305548
fixed_PTCHD1_ins27_same_insert_0329	-0.01301348212
fixed_PTCHD1_ins27_same_insert_0330	0.00813007348
fixed_PTCHD1_ins27_same_insert_0331	-0.0051956773075
fixed_PTCHD1_ins27_same_insert_0332	0.00810551648
fixed_PTCHD1_ins27_same_insert_0333	-0.000201225275
fixed_PTCHD1_ins27_same_insert_0334	-0.022335410519999998
fixed_PTCHD1_ins27_same_insert_0335	-0.01850640752
fixed_PTCHD1_ins27_same_insert_0336	-0.006001710875000001
fixed_PTCHD1_ins27_same_insert_0337	-0.02082502852
fixed_PTCHD1_ins27_same_insert_0338	0.002498269125
fixed_PTCHD1_ins27_same_insert_0339	0.00221240518
fixed_PTCHD1_ins27_same_insert_0340	-0.023813605119999998
fixed_PTCHD1_ins27_same_insert_0341	0.003163933725
fixed_PTCHD1_ins27_same_insert_0342	-0.029187590274999998
fixed_PTCHD1_ins27_same_insert_0343	0.0005754232449999999
fixed_PTCHD1_ins27_same_insert_0344	0.00211524965
fixed_PTCHD1_ins27_same_insert_0345	-0.03104364854
fixed_PTCHD1_ins27_same_insert_0346	0.00245177748
fixed_PTCHD1_ins27_same_insert_0347	-0.0704820156
fixed_PTCHD1_ins27_same_insert_0348	0.0064885914749999996
fixed_PTCHD1_ins27_same_insert_0349	-0.023044466519999997
fixed_PTCHD1_ins27_same_insert_0350	0.001366376825
fixed_PTCHD1_ins27_same_insert_0351	-0.02084815554
fixed_PTCHD1_ins27_same_insert_0352	0.0031124353249999998
fixed_PTCHD1_ins27_same_insert_0353	0.000363945962
fixed_PTCHD1_ins27_same_insert_0354	0.000407457345
fixed_PTCHD1_ins27_same_insert_0355	0.00228512288
fixed_PTCHD1_ins27_same_insert_0356	0.0025708676250000002
fixed_PTCHD1_ins27_same_insert_0357	0.0067968369
fixed_PTCHD1_ins27_same_insert_0358	-0.016708493275
fixed_PTCHD1_ins27_same_insert_0359	0.0004938840900000001
fixed_PTCHD1_ins27_same_insert_0360	-0.028700232540000002
fixed_PTCHD1_ins27_same_insert_0361	-0.030916810275000005
fixed_PTCHD1_ins27_same_insert_0362	0.00635159018
fixed_PTCHD1_ins27_same_insert_0363	-0.00348389152
fixed_PTCHD1_ins27_same_insert_0364	-0.01701939152
fixed_PTCHD1_ins27_same_insert_0365	0.0044636726550000005
fixed_PTCHD1_ins27_same_insert_0366	-0.00046002867500000003
fixed_PTCHD1_ins27_same_insert_0367	-0.00014597177999999998
fixed_PTCHD1_ins27_same_insert_0368	-0.02514874954
fixed_PTCHD1_ins27_same_insert_0369	0.00109446048
fixed_PTCHD1_ins27_same_insert_0370	-0.025512337540000003
fixed_PTCHD1_ins27_same_insert_0371	0.0025969743249999997
fixed_PTCHD1_ins27_same_insert_0372	-0.02341616154
fixed_PTCHD1_ins27_same_insert_0373	-0.004253387375000001
fixed_PTCHD1_ins27_same_insert_0374	0.008408784625
fixed_PTCHD1_ins27_same_insert_0375	-0.03724968452
fixed_PTCHD1_ins27_same_insert_0376	-0.02134835652
fixed_PTCHD1_ins27_same_insert_0377	-0.010140657375
fixed_PTCHD1_ins27_same_insert_0378	0.0036507844
fixed_PTCHD1_ins27_same_insert_0379	0.005586475225
fixed_PTCHD1_ins27_same_insert_0380	-0.021940589275000002
fixed_PTCHD1_ins27_same_insert_0381	0.00141310688
fixed_PTCHD1_ins27_same_insert_0382	0.00137722496
fixed_PTCHD1_ins27_same_insert_0383	-0.011061311119999999
fixed_PTCHD1_ins27_same_insert_0384	-0.00725281242
fixed_PTCHD1_ins27_same_insert_0385	-0.013115406375000001
fixed_PTCHD1_ins27_same_insert_0386	0.001426816025
fixed_PTCHD1_ins27_same_insert_0387	-0.02272188654
fixed_PTCHD1_ins27_same_insert_0388	-0.005703806875
fixed_PTCHD1_ins27_same_insert_0389	-0.025245338775
fixed_PTCHD1_ins27_same_insert_0390	0.0023890734599999997
fixed_PTCHD1_ins27_same_insert_0391	-0.00774633912
fixed_PTCHD1_ins27_same_insert_0392	-0.00010383129000000001
fixed_PTCHD1_ins27_same_insert_0393	0.0033233164800000005
fixed_PTCHD1_ins27_same_insert_0394	-0.013290763119999998
fixed_PTCHD1_ins27_same_insert_0395	0.00119578838
fixed_PTCHD1_ins27_same_insert_0396	-0.006217956544999999
fixed_PTCHD1_ins27_same_insert_0397	0.001433968525
fixed_PTCHD1_ins27_same_insert_0398	0.005208611525
fixed_PTCHD1_ins27_same_insert_0399	0.00042271620000000013
fixed_PTCHD1_ins27_same_insert_0400	0.007135391225
fixed_PTCHD1_ins27_same_insert_0401	0.001530408825
fixed_PTCHD1_ins27_same_insert_0402	-0.031543374275
fixed_PTCHD1_ins27_same_insert_0403	0.007940053925
fixed_PTCHD1_ins27_same_insert_0404	0.00398766998
fixed_PTCHD1_ins27_same_insert_0405	-0.010823339432499999
fixed_PTCHD1_ins27_same_insert_0406	0.019939661480000002
fixed_PTCHD1_ins27_same_insert_0407	-0.02654707454
fixed_PTCHD1_ins27_same_insert_0408	0.004653483625
fixed_PTCHD1_ins27_same_insert_0409	-0.030609011275
fixed_PTCHD1_ins27_same_insert_0410	-0.00108969214
fixed_PTCHD1_ins27_same_insert_0411	-0.02753150554
fixed_PTCHD1_ins27_same_insert_0412	0.005442619355
fixed_PTCHD1_ins27_same_insert_0413	-0.0011727214075
fixed_PTCHD1_ins27_same_insert_0414	0.0021026135000000003
fixed_PTCHD1_ins27_same_insert_0415	-0.02188146152
fixed_PTCHD1_ins27_same_insert_0416	-0.004110812944999999
fixed_PTCHD1_ins27_same_insert_0417	0.00632214548
fixed_PTCHD1_ins27_same_insert_0418	-0.02248823652
fixed_PTCHD1_ins27_same_insert_0419	0.001166582125
fixed_PTCHD1_ins27_same_insert_0420	0.00131857398
fixed_PTCHD1_ins27_same_insert_0421	-0.005120754244999999
fixed_PTCHD1_ins27_same_insert_0422	-0.00508630272
fixed_PTCHD1_ins27_same_insert_0423	0.0005933046400000001
fixed_PTCHD1_ins27_same_insert_0424	0.00541424748
fixed_PTCHD1_ins27_same_insert_0425	0.0015083551400000002
fixed_PTCHD1_ins27_same_insert_0426	0.0020834207800000002
fixed_PTCHD1_ins27_same_insert_0427	0.0074490308800000005
fixed_PTCHD1_ins27_same_insert_0428	0.001234412195
fixed_PTCHD1_ins27_same_insert_0429	-0.034244418275
fixed_PTCHD1_ins27_same_insert_0430	0.006286263425000001
fixed_PTCHD1_ins27_same_insert_0431	0.003891348725
fixed_PTCHD1_ins27_same_insert_0432	0.00898301598
fixed_PTCHD1_ins27_same_insert_0433	-0.017201423945
fixed_PTCHD1_ins27_same_insert_0434	-0.02035272152
fixed_PTCHD1_ins27_same_insert_0435	-0.01985323452
fixed_PTCHD1_ins27_same_insert_0436	-0.017367600945
fixed_PTCHD1_ins27_same_insert_0437	-0.00708305852
fixed_PTCHD1_ins27_same_insert_0438	0.001958251025
fixed_PTCHD1_ins27_same_insert_0439	0.0064753294
fixed_PTCHD1_ins27_same_insert_0440	-4.3749810000000007e-05
fixed_PTCHD1_ins27_same_insert_0441	-0.0168063043075
fixed_PTCHD1_ins27_same_insert_0442	0.004246294575
fixed_PTCHD1_ins27_same_insert_0443	0.007365942025
fixed_PTCHD1_ins27_same_insert_0444	0.002744317025
fixed_PTCHD1_ins27_same_insert_0445	0.00023508071500000002
